title,artist,gender,year,bucket,track_title,line,lyric
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,85,Music is his bag of tricks
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,86,Go ahead mister disc jockey
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,87,Play that beat
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,88,"Play it, kick it"
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,89,"Who's the man with the music program? (the DJ, the DJ)"
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,90,"Who's the man that will make you dance? (the DJ, the DJ)"
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,91,"Who's the one that plays favorite songs? (the DJ, the DJ)"
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,92,Say play that beat (play that beat)
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,93,"Say play it, kick it (play it, kick it)"
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,94,"Say cut it up Whiz, cut it up (cut it up Whiz, cut it up)"
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,95,Say goes 'head (ho 'head)
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,96,Go 'head (go 'head)
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,97,Say play that beat (play that beat)
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,98,"Say play it, kick it (play it, kick it)"
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,99,"Punk rock, new wave, and soul"
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,100,"Pop music, salsa and rock and roll"
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,101,"Calypso, reggae, rhythm and blues"
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,102,Master mix those number one tunes
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,103,Play that favorite song of mine!
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,104,And accept my calls on the request line
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,105,The DJ will play just for you
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,106,But you gotta get down and show you know how to
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,107,Dance and think of romance
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,108,I wanna get down on my favorite sound
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,109,I need music energy from my head to my feet - ah
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,110,First I hear it and then I start to feel it
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,111,My fingers start snapping and my hands start clapping
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,112,A spirit lifts and then my backbone slips
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,113,I wanna keep on step at the discotheque
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,114,"So just play that beat, play it, kick it"
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,115,"Play that beat, why don't you play it for me?"
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,116,"Play that beat, why don't you play it for me?"
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,117,Play that beat
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,118,Play that beat
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,119,Play that beat
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,120,Why don't you play it for me?
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,121,Play it for the punk rock
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,122,Play it for the hip hop
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,123,Play it on the radio
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,124,Play it for the G.L.O.B.E
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,125,G-L-O-B-E
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,126,Play it at the playground
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,127,Play it on the street
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,128,Play it for Whiz Kid
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,129,Just play that beat
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,130,Play that beat
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,131,Why don't you play it for me?
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,132,Switch the mix mister D.J
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,133,Play that beat
Play That Beat Mr DJ,GLOBE & Whiz Kid,male,2001,Modern,Play That Beat Mr. D.J.,134,NA
Players,Slum Village,male,1997,Old School,Players,1,(Players)
Players,Slum Village,male,1997,Old School,Players,2,"It's the 788, DDT'n niggas, just like Jake The Snake"
Players,Slum Village,male,1997,Old School,Players,3,Actually we don't participate
Players,Slum Village,male,1997,Old School,Players,4,But if you do then I'ma see you at your wake(Players)
Players,Slum Village,male,1997,Old School,Players,5,Don't let the drama fluctuate
Players,Slum Village,male,1997,Old School,Players,6,"I don't want em, I got em, we cookin' steaks"
Players,Slum Village,male,1997,Old School,Players,7,Now what would we be at if we let you do that
Players,Slum Village,male,1997,Old School,Players,8,We'd probably be laying on our backs(Players)
Players,Slum Village,male,1997,Old School,Players,9,Talking this and that
Players,Slum Village,male,1997,Old School,Players,10,You want my opinion your shit was whack
Players,Slum Village,male,1997,Old School,Players,11,I never would play myself out like that
Players,Slum Village,male,1997,Old School,Players,12,"But umm, I guess that's where you at(Players)"
Players,Slum Village,male,1997,Old School,Players,13,And I'ma play this game for you
Players,Slum Village,male,1997,Old School,Players,14,What I'ma do is like uhh
Players,Slum Village,male,1997,Old School,Players,15,Call out your whole crew cause your crew likes to bite us
Players,Slum Village,male,1997,Old School,Players,16,Y'all stick to freestyling cause y'all ain't no writers
Players,Slum Village,male,1997,Old School,Players,17,Trying to be some players and can't play the game
Players,Slum Village,male,1997,Old School,Players,18,See you sound the same and you claim to be
Players,Slum Village,male,1997,Old School,Players,19,Something you ain't or won't be without S.V
Players,Slum Village,male,1997,Old School,Players,20,Y'all need to be smacked open-handedly
Players,Slum Village,male,1997,Old School,Players,21,(Players)
Players,Slum Village,male,1997,Old School,Players,22,I could give a fuck about this shit
Players,Slum Village,male,1997,Old School,Players,23,You all up in my face over some ho shit
Players,Slum Village,male,1997,Old School,Players,24,"Just come out, you wanna be with my clique"
Players,Slum Village,male,1997,Old School,Players,25,"You must know, really how wild I get"
Players,Slum Village,male,1997,Old School,Players,26,"When I walk in the place saying (Players) yes, yes"
Players,Slum Village,male,1997,Old School,Players,27,There's some people who really wanna see the S
Players,Slum Village,male,1997,Old School,Players,28,"Personally, I could give a fuck less"
Players,Slum Village,male,1997,Old School,Players,29,"Check your lady, she's a groupie ho"
Players,Slum Village,male,1997,Old School,Players,30,"Opening her coochie hole, fuck that ho"
Players,Slum Village,male,1997,Old School,Players,31,"Eye to eye, they doing the Devoe"
Players,Slum Village,male,1997,Old School,Players,32,"When you front, it's inspirational"
Players,Slum Village,male,1997,Old School,Players,33,"You, you, or you, or you, or you, or you"
Players,Slum Village,male,1997,Old School,Players,34,"Yo, yo, yo"
Players,Slum Village,male,1997,Old School,Players,35,You wanna be some (Players) and can't play this game
Players,Slum Village,male,1997,Old School,Players,36,You sound the same and you claim to be
Players,Slum Village,male,1997,Old School,Players,37,Something you ain't or won't be without S.V
Players,Slum Village,male,1997,Old School,Players,38,Y'all need to be smacked open-handedly by these
Players,Slum Village,male,1997,Old School,Players,39,(Players)
Players,Slum Village,male,1997,Old School,Players,40,Talking this and that
Players,Slum Village,male,1997,Old School,Players,41,You want my opinion your shit was whack
Players,Slum Village,male,1997,Old School,Players,42,"I never would, play myself out like that"
Players,Slum Village,male,1997,Old School,Players,43,"But umm, I guess that's where you at"
Players,Slum Village,male,1997,Old School,Players,44,(Players)
Players,Slum Village,male,1997,Old School,Players,45,You wanna be a player for me to hold you up
Players,Slum Village,male,1997,Old School,Players,46,You think I really give a fuck
Players,Slum Village,male,1997,Old School,Players,47,"You, and you, and you, and you and your crew"
Players,Slum Village,male,1997,Old School,Players,48,You think you just some (Players)
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,1,"I won't deny it, I'm a straight ridah"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,2,You don't wanna fuck with me
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,3,Got the police bustin' at me
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,4,But they can't do nothin' to a GLet's get ready to rumble!
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,5,"Now, you know how we do it, like a G"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,6,What really go on in the mind of a nigga
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,7,That get down for theirs
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,8,"Constantly, money over bitches"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,9,Not bitches over money
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,10,"Stay on your grind, nigga"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,11,My ambitions as a ridah
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,12,My ambitions as a ridah
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,13,So many battlefield scars while driven in plush cars
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,14,This life as a rap star is nothin' without guard
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,15,"Was born rough and rugged, addressin' the mass public"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,16,"My attitude was ""fuck it,"" 'cause motherfuckers love it"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,17,"To be a soldier, must maintain composure at ease"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,18,"Though life is complicated, only what you make it to be"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,19,"Uh, and my ambitions as a ridah"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,20,"To catch her while she hot and horny, go up inside her"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,21,"Then I spit some game in her ear, ""Go to the telly, ho!"""
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,22,"Equipped with money in a Benz 'cause, bitch, I'm barely broke"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,23,"I'm smokin' bomb-ass weed, feelin' Crucial"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,24,"From player to player, the game's tight, the feeling's mutual"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,25,From hustlin' and prayers to breakin' motherfuckers to pay up
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,26,"I got no time for these bitches, 'cause these hoes try to play us"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,27,"I'm on a meal ticket mission, want a mil' so I'm wishin'"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,28,Competition got me ripped on that bullshit they stressin' (Booyah)
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,29,"I'ma rhyme though, clown hoes like it's mandatory"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,30,"No guts, no glory, my nigga, bitch got the game distorted"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,31,Now it's on and it's on because I said so
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,32,Can't trust a bitch in the business so I got with Death RowNow these money-hungry bitches gettin' suspicious
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,33,Started plottin' and plannin' on a scheme to come and twist us
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,34,But thug niggas be on point and game tight (Yeah)
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,35,"Me, Syke and Bogart strapped up the same night"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,36,"Got problems, then handle it, motherfuckers see me"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,37,These niggas is jealous
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,38,'Cause deep in the hearts they wanna be me
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,39,"Uh, yeah, and now you got me right beside ya, hopin' you listen"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,40,I catch you payin' attention to my ambitions as a ridah
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,41,"I won't deny it, I'm a straight ridah"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,42,You don't wanna fuck with me
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,43,(My ambitions as a ridah)
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,44,Got the police bustin' at me
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,45,But they can't do nothin' to a G
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,46,"(I won't deny it, I'm a straight ridah)"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,47,It was my only wish to rise
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,48,Above these jealous coward motherfuckers I despise
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,49,"When it's time to ride, I was the first off this side, give me the .9"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,50,I'm ready to die right here tonight and motherfuck they life
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,51,"That's what they screamin' as they drill me, but I'm hard to kill"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,52,"So open fire, I see you kill me, witness my steel"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,53,(That's all you niggas got?)
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,54,"Spittin' at adversaries, envious and after me"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,55,"I'd rather die before they capture me, watch me bleed"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,56,"Mama, come rescue me, I'm suicidal, thinkin' thoughts"
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,57,I'm innocent so there'll be bullets flyin' when I'm caught (Shoot)
Ambitionz Az A Ridah,2Pac,male,1996,Old School,Ambitionz Az a Ridah,58,"Fuck doin' jail time, better day, sacrifice"
